velocity,7667.01,7701.08,4045.28,4048.35
-50.0,137.5558,69.51435,0.2478404,0.1364641
-49.9,137.5545,69.51697,0.2479345,0.1362903
-49.8,137.5533,69.51958,0.2480286,0.1361165
-49.7,137.552,69.52213,0.248134,0.1359428
-49.6,137.5507,69.52467,0.248273,0.135769
-49.5,137.5495,69.52722,0.2484121,0.1355906
-49.4,137.5482,69.52955,0.2485511,0.1354063
-49.3,137.547,69.53158,0.2486902,0.1352221
-49.2,137.5457,69.5336,0.2488292,0.1350379
-49.1,137.5445,69.53563,0.2489683,0.1348536
-49.0,137.5433,69.53759,0.2491074,0.1346694
-48.9,137.5421,69.53947,0.2492502,0.1344851
-48.8,137.5408,69.54135,0.2493937,0.1343005
-48.7,137.5396,69.54322,0.2495373,0.1341038
-48.6,137.5383,69.54489,0.2496809,0.133907
-48.5,137.537,69.54642,0.2498244,0.1337102
-48.4,137.5357,69.54795,0.249968,0.1335134
-48.3,137.5344,69.54948,0.2501115,0.1333166
-48.2,137.5331,69.551,0.2502366,0.1331198
-48.1,137.5318,69.55253,0.2503352,0.132923
-48.0,137.5302,69.55405,0.2504338,0.1327172
-47.9,137.5287,69.55557,0.2505324,0.1325058
-47.8,137.5272,69.55666,0.250631,0.1322943
-47.7,137.5257,69.55766,0.2507296,0.1320829
-47.6,137.5244,69.55867,0.2508283,0.1318715
-47.5,137.523,69.55967,0.2509269,0.13166
-47.4,137.5217,69.56066,0.2509316,0.1314486
-47.3,137.5204,69.56165,0.2509358,0.1312308
-47.2,137.5191,69.56264,0.25094,0.130988
-47.1,137.5177,69.56362,0.2509442,0.1307452
-47.0,137.5164,69.56433,0.2509484,0.1305024
-46.9,137.515,69.56503,0.2509526,0.1302596
-46.8,137.5135,69.56574,0.2509568,0.1300168
-46.7,137.5119,69.56644,0.2508963,0.129774
-46.6,137.5104,69.56702,0.2507882,0.1295312
-46.5,137.5089,69.56761,0.25068,0.1292652
-46.4,137.5073,69.5682,0.2505719,0.1289931
-46.3,137.5058,69.56872,0.2504637,0.128721
-46.2,137.5042,69.56906,0.2503555,0.1284489
-46.1,137.5026,69.5694,0.2502474,0.1281768
-46.0,137.501,69.56974,0.2501215,0.1279047
-45.9,137.4993,69.57007,0.249901,0.1276327
-45.8,137.4977,69.57036,0.2496805,0.1273598
-45.7,137.4961,69.57065,0.2494599,0.1270856
-45.6,137.4944,69.57094,0.2492394,0.1268114
-45.5,137.4928,69.57123,0.2490189,0.1265372
-45.4,137.4912,69.57152,0.2487984,0.1262631
-45.3,137.4896,69.5718,0.2485779,0.1259889
-45.2,137.488,69.57208,0.2483175,0.1257147
-45.1,137.4864,69.57224,0.248043,0.1254405
-45.0,137.4849,69.57232,0.2477685,0.1252249
-44.9,137.4831,69.57241,0.247494,0.1250114
-44.8,137.4814,69.5725,0.2472195,0.1247979
-44.7,137.4797,69.5726,0.246945,0.1245844
-44.6,137.4779,69.5727,0.2466706,0.1243709
-44.5,137.476,69.57281,0.2463865,0.1241574
-44.4,137.4741,69.57292,0.2460821,0.1239439
-44.3,137.4722,69.57292,0.2457778,0.1237916
-44.2,137.4703,69.57289,0.2454734,0.123689
-44.1,137.4685,69.57287,0.2451691,0.1235863
-44.0,137.4667,69.57284,0.2448647,0.1234837
-43.9,137.4649,69.5728,0.2445604,0.1233811
-43.8,137.4631,69.57276,0.2442514,0.1232785
-43.7,137.4612,69.57272,0.2438915,0.1231758
-43.6,137.4593,69.57268,0.2435317,0.1230922
-43.5,137.4574,69.57265,0.2431718,0.1231255
-43.4,137.4555,69.57263,0.2428119,0.1231588
-43.3,137.4537,69.5726,0.2424521,0.1231922
-43.2,137.4519,69.57257,0.2420922,0.1232255
-43.1,137.4501,69.57255,0.2417323,0.1232588
-43.0,137.4483,69.57252,0.2412649,0.1232921
-42.9,137.4464,69.5725,0.2407432,0.1233255
-42.8,137.4445,69.57243,0.2402216,0.1234257
-42.7,137.4426,69.57223,0.2396999,0.1235511
-42.6,137.4407,69.57203,0.2391782,0.1236764
-42.5,137.4385,69.57183,0.2386566,0.1238018
-42.4,137.4363,69.57167,0.2381349,0.1239272
-42.3,137.4342,69.57162,0.2375223,0.1240526
-42.2,137.432,69.57156,0.2366321,0.1241779
-42.1,137.43,69.57151,0.2357419,0.1243118
-42.0,137.4279,69.57139,0.2348517,0.1244644
-41.9,137.4259,69.57121,0.2339615,0.124617
-41.8,137.4238,69.57103,0.2330713,0.1247695
-41.7,137.4218,69.57084,0.232181,0.1249221
-41.6,137.4197,69.57065,0.2312908,0.1250746
-41.5,137.4177,69.57045,0.2298831,0.1252272
-41.4,137.4154,69.57025,0.2283681,0.1253797
-41.3,137.4129,69.57004,0.2268531,0.1254946
-41.2,137.4104,69.56983,0.2253381,0.1256053
-41.1,137.4079,69.56962,0.2238231,0.1257161
-41.0,137.4056,69.56941,0.2223081,0.1258268
-40.9,137.4034,69.5692,0.2207931,0.1259375
-40.8,137.4012,69.56901,0.2189391,0.1260482
-40.7,137.399,69.56884,0.2165971,0.126159
-40.6,137.3967,69.56866,0.2142552,0.1262217
-40.5,137.3943,69.56849,0.2119132,0.1262341
-40.4,137.392,69.56827,0.2095713,0.1262465
-40.3,137.3896,69.56805,0.2072293,0.1262589
-40.2,137.387,69.56783,0.2048874,0.1262713
-40.1,137.3843,69.56761,0.2025454,0.1262837
-40.0,137.3815,69.56736,0.199223,0.1262961
-39.9,137.3788,69.56711,0.1958922,0.1262991
-39.8,137.3763,69.56686,0.1925614,0.1261881
-39.7,137.3738,69.5666,0.1892307,0.1260771
-39.6,137.3713,69.56628,0.1858999,0.1259661
-39.5,137.3687,69.56595,0.1825691,0.1258551
-39.4,137.3662,69.56563,0.1792384,0.1257441
-39.3,137.3637,69.56531,0.1754103,0.1256331
-39.2,137.3612,69.56497,0.1712122,0.1255221
-39.1,137.3586,69.56464,0.167014,0.1253154
-39.0,137.3559,69.5643,0.1628158,0.1250601
-38.9,137.3531,69.56397,0.1586177,0.1248049
-38.8,137.3504,69.56364,0.1544195,0.1245496
-38.7,137.3476,69.56331,0.1502213,0.1242943
-38.6,137.3445,69.56299,0.1459828,0.124039
-38.5,137.3414,69.56266,0.141524,0.1237838
-38.4,137.3383,69.56232,0.1370653,0.1234716
-38.3,137.3352,69.56199,0.1326065,0.1230845
-38.2,137.3322,69.56165,0.1281477,0.1226974
-38.1,137.3292,69.56126,0.123689,0.1223103
-38.0,137.3262,69.56082,0.1192302,0.1219232
-37.9,137.3232,69.56039,0.1147715,0.1215361
-37.8,137.32,69.55995,0.1107133,0.121149
-37.7,137.3169,69.5595,0.1067984,0.1207599
-37.6,137.3138,69.55905,0.1028836,0.120264
-37.5,137.3108,69.55859,0.09896871,0.1197682
-37.4,137.3078,69.55814,0.09505384,0.1192723
-37.3,137.3048,69.5577,0.09113898,0.1187764
-37.2,137.3019,69.55726,0.08722411,0.1182806
-37.1,137.2986,69.55682,0.08366971,0.1177847
-37.0,137.2951,69.55638,0.08088754,0.1172888
-36.9,137.2917,69.55579,0.07810536,0.1167714
-36.8,137.2882,69.55514,0.07532319,0.11624
-36.7,137.2848,69.55449,0.07254102,0.1157086
-36.6,137.2814,69.55384,0.06975884,0.1151772
-36.5,137.2779,69.55316,0.06697667,0.1146458
-36.4,137.2745,69.55248,0.06419449,0.1141144
-36.3,137.2709,69.5518,0.06271062,0.113583
-36.2,137.2671,69.55112,0.0613712,0.1130637
-36.1,137.2634,69.55036,0.06003178,0.112595
-36.0,137.2597,69.5496,0.05869236,0.1121264
-35.9,137.2561,69.54884,0.05735294,0.1116577
-35.8,137.2526,69.54805,0.05601352,0.1111891
-35.7,137.249,69.54708,0.0546741,0.1107204
-35.6,137.2455,69.54612,0.05397532,0.1102518
-35.5,137.2414,69.54515,0.05396627,0.1097831
-35.4,137.2373,69.54412,0.05395722,0.1094369
-35.3,137.2332,69.54297,0.05394817,0.1091251
-35.2,137.2291,69.54181,0.05393912,0.1088134
-35.1,137.2252,69.54065,0.05393007,0.1085016
-35.0,137.2213,69.53945,0.05392102,0.1081898
-34.9,137.2174,69.53818,0.05397728,0.107878
-34.8,137.2134,69.53691,0.05500194,0.1075662
-34.7,137.2091,69.53564,0.0560266,0.1073391
-34.6,137.2047,69.53417,0.05705126,0.1072574
-34.5,137.2004,69.53253,0.05807592,0.1071757
-34.4,137.196,69.53089,0.05910058,0.107094
-34.3,137.1918,69.52924,0.06012524,0.1070124
-34.2,137.1875,69.52743,0.0611499,0.1069307
-34.1,137.1832,69.52545,0.06259189,0.106849
-34.0,137.1788,69.52348,0.06426371,0.1067673
-33.9,137.1742,69.52151,0.06593552,0.1069373
-33.8,137.1696,69.51928,0.06760734,0.1071192
-33.7,137.165,69.51696,0.06927916,0.107301
-33.6,137.1603,69.51464,0.07095098,0.1074829
-33.5,137.1556,69.51232,0.0726228,0.1076647
-33.4,137.1508,69.50952,0.07434347,0.1078466
-33.3,137.1461,69.50655,0.076231,0.1080284
-33.2,137.1411,69.50358,0.07811852,0.1083305
-33.1,137.1358,69.50061,0.08000605,0.1087341
-33.0,137.1305,69.49706,0.08189358,0.1091376
-32.9,137.1252,69.49347,0.0837811,0.1095412
-32.8,137.12,69.48987,0.08566863,0.1099448
-32.7,137.1148,69.48628,0.08755615,0.1103483
-32.6,137.1097,69.48155,0.08933105,0.1107519
-32.5,137.1045,69.47675,0.09107921,0.1111744
-32.4,137.0992,69.47195,0.09282737,0.1117244
-32.3,137.0936,69.46703,0.09457553,0.1122743
-32.2,137.088,69.46139,0.09632369,0.1128242
-32.1,137.0824,69.45574,0.09807185,0.1133742
-32.0,137.0769,69.45009,0.09982001,0.1139241
-31.9,137.0713,69.44413,0.1014158,0.1144741
-31.8,137.0658,69.43644,0.1027729,0.115024
-31.7,137.0603,69.42875,0.10413,0.115622
-31.6,137.0542,69.42106,0.1054872,0.1162388
-31.5,137.0481,69.41288,0.1068443,0.1168557
-31.4,137.0419,69.4038,0.1082015,0.1174726
-31.3,137.0357,69.39473,0.1095586,0.1180895
-31.2,137.0294,69.38565,0.1109158,0.1187064
-31.1,137.0232,69.37569,0.111845,0.1193232
-31.0,137.0169,69.36415,0.1127617,0.1199369
-30.9,137.0107,69.35261,0.1136784,0.1205433
-30.8,137.0039,69.34107,0.1145951,0.1211497
-30.7,136.9971,69.32849,0.1155118,0.1217561
-30.6,136.9902,69.31509,0.1164285,0.1223625
-30.5,136.9834,69.30168,0.1173452,0.1229689
-30.4,136.9764,69.28828,0.1180332,0.1235753
-30.3,136.9694,69.27354,0.1185364,0.1241817
-30.2,136.9625,69.25778,0.1190396,0.1247247
-30.1,136.9555,69.24202,0.1195428,0.12526
-30.0,136.9481,69.22626,0.120046,0.1257953
-29.9,136.9407,69.21025,0.1205492,0.1263306
-29.8,136.9333,69.19418,0.1210524,0.1268659
-29.7,136.9259,69.1781,0.1215047,0.1274012
-29.6,136.9185,69.16202,0.1216304,0.1279365
-29.5,136.9112,69.14554,0.1217561,0.1284167
-29.4,136.9038,69.12894,0.1218818,0.1288369
-29.3,136.8961,69.11235,0.1220075,0.1292572
-29.2,136.8875,69.09576,0.1221332,0.1296774
-29.1,136.8789,69.08184,0.1222589,0.1300976
-29.0,136.8703,69.068,0.1223846,0.1305179
-28.9,136.8616,69.05415,0.1223268,0.1309381
-28.8,136.8529,69.04031,0.1221963,0.1313509
-28.7,136.8441,69.02953,0.1220659,0.1316582
-28.6,136.8354,69.01881,0.1219354,0.1319655
-28.5,136.8266,69.00808,0.1218049,0.1322728
-28.4,136.8178,68.99833,0.1216745,0.1325801
-28.3,136.809,68.99304,0.121544,0.1328874
-28.2,136.8002,68.98774,0.1214189,0.1331947
-28.1,136.7909,68.98245,0.1213064,0.133502
-28.0,136.7811,68.9782,0.1211939,0.133741
-27.9,136.7714,68.97854,0.1210815,0.1339437
-27.8,136.7617,68.97887,0.120969,0.1341464
-27.7,136.752,68.97921,0.1208565,0.1343491
-27.6,136.7423,68.98139,0.120744,0.1345519
-27.5,136.7327,68.98653,0.1206315,0.1347546
-27.4,136.723,68.99167,0.1209223,0.1349573
-27.3,136.7124,68.99681,0.1212682,0.1351419
-27.2,136.7015,69.00379,0.1216141,0.1352693
-27.1,136.6907,69.01364,0.12196,0.1353968
-27.0,136.6798,69.02348,0.1223059,0.1355242
-26.9,136.6687,69.03332,0.1226518,0.1356516
-26.8,136.6575,69.04414,0.1229977,0.135779
-26.7,136.6464,69.05564,0.1237272,0.1359065
-26.6,136.6352,69.06713,0.1249044,0.1360339
-26.5,136.6233,69.07863,0.1260817,0.1361111
-26.4,136.6115,69.09089,0.127259,0.1361779
-26.3,136.5996,69.10366,0.1284363,0.1362446
-26.2,136.5876,69.11643,0.1296135,0.1363114
-26.1,136.5754,69.1292,0.1307908,0.1363782
-26.0,136.5632,69.14108,0.1320126,0.1364449
-25.9,136.551,69.15274,0.1342234,0.1365117
-25.8,136.5386,69.16439,0.1364343,0.1365646
-25.7,136.5247,69.17604,0.1386452,0.1365979
-25.6,136.5109,69.18517,0.140856,0.1366312
-25.5,136.497,69.19429,0.1430669,0.1366645
-25.4,136.4832,69.20341,0.1452777,0.1366979
-25.3,136.4695,69.21252,0.1474886,0.1367312
-25.2,136.4559,69.21938,0.1502751,0.1367645
-25.1,136.4422,69.22625,0.1532004,0.1367977
-25.0,136.4281,69.23312,0.1561258,0.1368018
-24.9,136.4132,69.23941,0.1590511,0.1368058
-24.8,136.3982,69.24341,0.1619765,0.1368098
-24.7,136.3832,69.24742,0.1649019,0.1368139
-24.6,136.368,69.25143,0.1678272,0.1368179
-24.5,136.3524,69.25489,0.1708483,0.1368219
-24.4,136.3368,69.25631,0.1740207,0.1368259
-24.3,136.3212,69.25773,0.1771932,0.1368164
-24.2,136.3049,69.25914,0.1803657,0.1367974
-24.1,136.2878,69.25976,0.1835381,0.1367784
-24.0,136.2707,69.25923,0.1867106,0.1367595
-23.9,136.2536,69.25869,0.189883,0.1367405
-23.8,136.2365,69.25815,0.1930555,0.1367215
-23.7,136.2193,69.25688,0.1959928,0.1367025
-23.6,136.2022,69.25456,0.1989225,0.1366806
-23.5,136.1851,69.25225,0.2018522,0.1366449
-23.4,136.1666,69.24994,0.204782,0.1366092
-23.3,136.1474,69.24682,0.2077117,0.1365735
-23.2,136.1282,69.24319,0.2106414,0.1365378
-23.1,136.109,69.23957,0.2135712,0.1365021
-23.0,136.0897,69.23595,0.2162089,0.1364664
-22.9,136.0704,69.23152,0.2186084,0.1364307
-22.8,136.0511,69.22661,0.2210078,0.1363902
-22.7,136.0318,69.2217,0.2234073,0.1363482
-22.6,136.0106,69.21679,0.2258067,0.1363062
-22.5,135.989,69.21162,0.2282062,0.1362642
-22.4,135.9673,69.20639,0.2306056,0.1362222
-22.3,135.9457,69.20117,0.2329118,0.1361803
-22.2,135.9241,69.19595,0.2346056,0.1361383
-22.1,135.9025,69.19017,0.2362995,0.1360948
-22.0,135.881,69.18428,0.2379934,0.1360487
-21.9,135.8594,69.17838,0.2396873,0.1360025
-21.8,135.8351,69.1725,0.2413811,0.1359564
-21.7,135.8108,69.16688,0.243075,0.1359102
-21.6,135.7865,69.16126,0.2447689,0.1358641
-21.5,135.7622,69.15564,0.2459848,0.1358179
-21.4,135.7379,69.15001,0.247009,0.1357718
-21.3,135.7135,69.14415,0.2480333,0.1357276
-21.2,135.6891,69.13829,0.2490576,0.1356835
-21.1,135.6643,69.13243,0.2500819,0.1356394
-21.0,135.6373,69.1267,0.2511062,0.1355953
-20.9,135.6104,69.12139,0.2521305,0.1355512
-20.8,135.5834,69.11608,0.2530073,0.1355072
-20.7,135.5564,69.11077,0.2535328,0.1354631
-20.6,135.5293,69.10555,0.2540583,0.1354151
-20.5,135.5023,69.1006,0.2545838,0.1353635
-20.4,135.4752,69.09564,0.2551092,0.1353119
-20.3,135.4471,69.09069,0.2556347,0.1352603
-20.2,135.4167,69.08608,0.2561602,0.1352087
-20.1,135.3864,69.08192,0.2566857,0.1351571
-20.0,135.3561,69.07776,0.2569588,0.1351055
-19.9,135.3258,69.0736,0.2571967,0.1350537
-19.8,135.2957,69.0697,0.2574345,0.1350012
-19.7,135.2656,69.06613,0.2576724,0.1349488
-19.6,135.2355,69.06255,0.2579103,0.1348964
-19.5,135.2038,69.05898,0.2581481,0.1348439
-19.4,135.1705,69.0559,0.258386,0.1347915
-19.3,135.1372,69.0531,0.2585826,0.1347391
-19.2,135.1039,69.0503,0.2587306,0.1346866
-19.1,135.0693,69.04749,0.2588786,0.1346287
-19.0,135.034,69.04508,0.2590266,0.13457
-18.9,134.9987,69.04287,0.2591746,0.1345113
-18.8,134.9634,69.04066,0.2593226,0.1344526
-18.7,134.9281,69.03845,0.2594706,0.1343939
-18.6,134.8928,69.03673,0.2596219,0.1343352
-18.5,134.8575,69.03509,0.2598508,0.1342765
-18.4,134.8222,69.03346,0.2600797,0.1342119
-18.3,134.784,69.03182,0.2603085,0.1341406
-18.2,134.7453,69.03043,0.2605374,0.1340694
-18.1,134.7067,69.02909,0.2607663,0.1339981
-18.0,134.6681,69.02774,0.2609951,0.1339269
-17.9,134.6294,69.02641,0.261224,0.1338556
-17.8,134.5908,69.02532,0.2615619,0.1337844
-17.7,134.5521,69.02423,0.261966,0.1337121
-17.6,134.5133,69.02315,0.2623702,0.133622
-17.5,134.4706,69.02206,0.2627743,0.1335319
-17.4,134.4279,69.02093,0.2631784,0.1334418
-17.3,134.3852,69.01981,0.2635826,0.1333518
-17.2,134.3425,69.01868,0.2639867,0.1332617
-17.1,134.3,69.01751,0.2644238,0.1331716
-17.0,134.2574,69.01619,0.2649897,0.1330815
-16.9,134.2149,69.01488,0.2655555,0.1329753
-16.8,134.1716,69.01356,0.2661214,0.1328602
-16.7,134.1254,69.01207,0.2666873,0.132745
-16.6,134.0793,69.01012,0.2672532,0.1326298
-16.5,134.0331,69.00816,0.2678191,0.1325147
-16.4,133.9868,69.00621,0.2683849,0.1323995
-16.3,133.9404,69.0039,0.269039,0.1322843
-16.2,133.894,69.0012,0.2697172,0.1321605
-16.1,133.8476,68.99849,0.2703954,0.1320077
-16.0,133.7994,68.99579,0.2710736,0.1318549
-15.9,133.7485,68.99234,0.2717518,0.1317021
-15.8,133.6976,68.98852,0.27243,0.1315493
-15.7,133.6467,68.9847,0.2731082,0.1313965
-15.6,133.5962,68.98089,0.2737979,0.1312437
-15.5,133.546,68.97603,0.2745076,0.1310909
-15.4,133.4958,68.97068,0.2752173,0.1309022
-15.3,133.4456,68.96534,0.2759269,0.1307055
-15.2,133.3924,68.95999,0.2766366,0.1305088
-15.1,133.3368,68.95344,0.2773462,0.130312
-15.0,133.2812,68.94672,0.2780559,0.1301153
-14.9,133.2256,68.94,0.2787655,0.1299186
-14.8,133.17,68.93328,0.2794197,0.1297219
-14.7,133.1144,68.92447,0.280071,0.1295006
-14.6,133.0588,68.9154,0.2807222,0.1292432
-14.5,133.0032,68.90633,0.2813734,0.1289859
-14.4,132.9436,68.8971,0.2820246,0.1287285
-14.3,132.8826,68.88624,0.2826758,0.1284712
-14.2,132.8215,68.87537,0.283327,0.1282138
-14.1,132.7605,68.86451,0.2839139,0.1279565
-14.0,132.6991,68.85336,0.2844438,0.1276991
-13.9,132.6376,68.83945,0.2849737,0.127365
-13.8,132.5761,68.82555,0.2855036,0.1270303
-13.7,132.5146,68.81164,0.2860335,0.1266955
-13.6,132.4469,68.79707,0.2865634,0.1263608
-13.5,132.3784,68.78088,0.2870933,0.1260261
-13.4,132.31,68.7647,0.2876076,0.1256914
-13.3,132.2414,68.74851,0.2879982,0.1253566
-13.2,132.1715,68.73104,0.2883887,0.1249577
-13.1,132.1016,68.71057,0.2887793,0.1245121
-13.0,132.0317,68.6901,0.2891699,0.1240666
-12.9,131.9613,68.66962,0.2895605,0.123621
-12.8,131.883,68.64787,0.2899511,0.1231755
-12.7,131.8047,68.62482,0.2903417,0.12273
-12.6,131.7264,68.60177,0.2906513,0.1222844
-12.5,131.6474,68.57872,0.290925,0.121806
-12.4,131.566,68.5529,0.2911988,0.1211639
-12.3,131.4846,68.52438,0.2914725,0.1205218
-12.2,131.4032,68.49585,0.2917463,0.1198797
-12.1,131.319,68.46733,0.29202,0.1192376
-12.0,131.2257,68.43607,0.2922938,0.1185955
-11.9,131.1324,68.40364,0.2925416,0.1179534
-11.8,131.0391,68.37122,0.292721,0.1173113
-11.7,130.9437,68.3388,0.2929004,0.1164815
-11.6,130.8455,68.30107,0.2930797,0.1155906
-11.5,130.7473,68.26119,0.2932591,0.1146996
-11.4,130.6491,68.22132,0.2934385,0.1138087
-11.3,130.5439,68.18144,0.2936179,0.1129178
-11.2,130.4288,68.13731,0.2937973,0.1120269
-11.1,130.3137,68.09277,0.2939305,0.1111359
-11.0,130.1986,68.04822,0.294056,0.1101428
-10.9,130.078,68.00368,0.2941814,0.1089529
-10.8,129.9536,67.94876,0.2943069,0.107763
-10.7,129.8293,67.89294,0.2944324,0.106573
-10.6,129.7049,67.83711,0.2945578,0.1053831
-10.5,129.5665,67.78047,0.2946833,0.1041932
-10.4,129.4182,67.71777,0.294793,0.1030032
-10.3,129.2698,67.65507,0.2948826,0.1018133
-10.2,129.1215,67.59236,0.2949721,0.1004175
-10.1,128.962,67.52777,0.2950616,0.09900593
-10.0,128.7991,67.45,0.2951512,0.09759437
-9.9,128.6363,67.37224,0.2952407,0.09618281
-9.8,128.4734,67.29448,0.2953303,0.09477125
-9.7,128.2819,67.21289,0.2954191,0.09335969
-9.6,128.0812,67.1233,0.2954727,0.09194813
-9.5,127.8805,67.03371,0.2955262,0.09052686
-9.4,127.6797,66.94412,0.2955798,0.08909651
-9.3,127.4467,66.84688,0.2956334,0.08766616
-9.2,127.2115,66.73425,0.295687,0.0862358
-9.1,126.9762,66.62161,0.2957405,0.08480545
-9.0,126.7375,66.50898,0.2957941,0.0833751
-8.9,126.4727,66.38787,0.2958261,0.08194474
-8.8,126.2078,66.25924,0.2958437,0.08054558
-8.7,125.943,66.13061,0.2958613,0.07941635
-8.6,125.6701,66.00198,0.295879,0.07828712
-8.5,125.3328,65.85347,0.2958966,0.07715788
-8.4,124.9954,65.68793,0.2959143,0.07602865
-8.3,124.658,65.52239,0.2959319,0.07489942
-8.2,124.3061,65.35684,0.2959397,0.07377019
-8.1,123.9192,65.17148,0.2959034,0.07264096
-8.0,123.5322,64.97905,0.2958671,0.07193644
-7.9,123.1452,64.78662,0.2958308,0.07142198
-7.8,122.7288,64.59418,0.2957945,0.07090751
-7.7,122.2375,64.36174,0.2957583,0.07039305
-7.6,121.7462,64.11561,0.295722,0.06987859
-7.5,121.2548,63.86948,0.2956857,0.06936412
-7.4,120.7239,63.62336,0.2955853,0.06884966
-7.3,120.1471,63.33559,0.2954652,0.06854806
-7.2,119.5703,63.04532,0.2953451,0.0687989
-7.1,118.9935,62.75506,0.295225,0.06904975
-7.0,118.3401,62.46479,0.295105,0.06930059
-6.9,117.5944,62.09147,0.2949849,0.06955143
-6.8,116.8487,61.71393,0.2948648,0.06980228
-6.7,116.1031,61.33638,0.2946704,0.07005312
-6.6,115.2792,60.94612,0.2944094,0.07030397
-6.5,114.4105,60.48375,0.2941485,0.0711411
-6.4,113.5417,60.02138,0.2938876,0.07206939
-6.3,112.6729,59.55901,0.2936267,0.07299769
-6.2,111.6464,59.0689,0.2933657,0.07392599
-6.1,110.5254,58.52687,0.2931048,0.07485428
-6.0,109.4044,57.98483,0.2928222,0.07578258
-5.9,108.2834,57.4428,0.2923636,0.07671088
-5.8,107.0052,56.84493,0.291905,0.07782848
-5.7,105.6894,56.14626,0.2914464,0.07917496
-5.6,104.3736,55.44758,0.2909878,0.08052143
-5.5,103.0577,54.7489,0.2905292,0.0818679
-5.4,101.4674,53.9969,0.2900706,0.08321437
-5.3,99.80729,53.20211,0.289612,0.08456085
-5.2,98.14714,52.40731,0.2889485,0.08590732
-5.1,96.48699,51.61251,0.2881933,0.08725379
-5.0,94.62398,50.71321,0.2874382,0.08860024
-4.9,92.75651,49.73273,0.2866831,0.0899467
-4.8,90.88904,48.75226,0.285928,0.09129315
-4.7,89.02157,47.77179,0.2851728,0.0926396
-4.6,86.74613,46.72014,0.2844177,0.09398606
-4.5,84.45761,45.64615,0.2835694,0.09533251
-4.4,82.16909,44.57216,0.2824728,0.09667897
-4.3,79.86193,43.49817,0.2813762,0.09787195
-4.2,77.44943,42.30201,0.2802796,0.09897375
-4.1,75.03692,41.06923,0.2791831,0.1000755
-4.0,72.62442,39.83645,0.2780865,0.1011773
-3.9,70.17406,38.60367,0.2769899,0.1022791
-3.8,67.49267,37.37417,0.2758933,0.1033809
-3.7,64.81128,36.14479,0.2745357,0.1044827
-3.6,62.12989,34.91541,0.2731336,0.1055042
-3.5,59.4904,33.68602,0.2717316,0.1062317
-3.4,56.93904,32.41311,0.2703295,0.1069592
-3.3,54.38769,31.13912,0.2689275,0.1076867
-3.2,51.83633,29.86513,0.2675254,0.1084142
-3.1,49.30522,28.61736,0.2661233,0.1091417
-3.0,46.8186,27.49394,0.2646645,0.1098692
-2.9,44.33199,26.37052,0.2631321,0.1105967
-2.8,41.84538,25.2471,0.2615998,0.1110459
-2.7,39.57286,24.14145,0.2600675,0.1114263
-2.6,37.51962,23.11555,0.2585352,0.1118068
-2.5,35.46638,22.08965,0.2570029,0.1121872
-2.4,33.41314,21.06374,0.2554705,0.1125676
-2.3,31.5207,20.13441,0.2539413,0.112948
-2.2,29.79937,19.36227,0.2525843,0.1133284
-2.1,28.07804,18.59012,0.2512272,0.1136208
-2.0,26.35671,17.81798,0.2498701,0.113775
-1.9,24.99358,17.11478,0.248513,0.1139291
-1.8,23.8102,16.52001,0.2471559,0.1140833
-1.7,22.62683,15.92523,0.2457988,0.1142375
-1.6,21.44346,15.33046,0.2444417,0.1143917
-1.5,20.49346,14.86869,0.2433863,0.1145458
-1.4,19.66568,14.50049,0.2425324,0.114685
-1.3,18.8379,14.13229,0.2416785,0.1147434
-1.2,18.01011,13.76409,0.2408246,0.1148018
-1.1,17.51015,13.5111,0.2399708,0.1148602
-1.0,17.07371,13.33644,0.2391169,0.1149186
-0.9,16.63726,13.16179,0.238263,0.1149771
-0.8,16.20082,12.98713,0.2375434,0.1150355
